raceId,driverId,positionOrder,qualifying_position,podium_finish,year,name,forename,surname,driver_name,points,championship_position
1044,842,13,15,0,2020,Turkish Grand Prix,Pierre,Gasly,Pierre Gasly,63.0,10
1044,822,14,9,0,2020,Turkish Grand Prix,Valtteri,Bottas,Valtteri Bottas,197.0,2
1044,8,15,8,0,2020,Turkish Grand Prix,Kimi,Räikkönen,Kimi Räikkönen,4.0,16
1044,847,16,18,0,2020,Turkish Grand Prix,George,Russell,George Russell,0.0,21
1044,825,17,16,0,2020,Turkish Grand Prix,Kevin,Magnussen,Kevin Magnussen,1.0,19
1044,154,18,19,0,2020,Turkish Grand Prix,Romain,Grosjean,Romain Grosjean,2.0,18
1044,849,19,20,0,2020,Turkish Grand Prix,Nicholas,Latifi,Nicholas Latifi,0.0,20
1044,841,20,10,0,2020,Turkish Grand Prix,Antonio,Giovinazzi,Antonio Giovinazzi,4.0,17
1045,1,1,1,1,2020,Bahrain Grand Prix,Lewis,Hamilton,Lewis Hamilton,332.0,1
1045,830,2,3,1,2020,Bahrain Grand Prix,Max,Verstappen,Max Verstappen,189.0,3
1045,848,3,4,1,2020,Bahrain Grand Prix,Alexander,Albon,Alexander Albon,85.0,9
1045,846,4,9,0,2020,Bahrain Grand Prix,Lando,Norris,Lando Norris,86.0,7
1045,832,5,15,0,2020,Bahrain Grand Prix,Carlos,Sainz,Carlos Sainz,85.0,8
1045,842,6,8,0,2020,Bahrain Grand Prix,Pierre,Gasly,Pierre Gasly,71.0,10
1045,817,7,6,0,2020,Bahrain Grand Prix,Daniel,Ricciardo,Daniel Ricciardo,102.0,4
1045,822,8,2,0,2020,Bahrain Grand Prix,Valtteri,Bottas,Valtteri Bottas,201.0,2
1045,839,9,7,0,2020,Bahrain Grand Prix,Esteban,Ocon,Esteban Ocon,42.0,12
1045,844,10,12,0,2020,Bahrain Grand Prix,Charles,Leclerc,Charles Leclerc,98.0,6
1045,826,11,10,0,2020,Bahrain Grand Prix,Daniil,Kvyat,Daniil Kvyat,26.0,14
1045,847,12,14,0,2020,Bahrain Grand Prix,George,Russell,George Russell,0.0,21
1045,20,13,11,0,2020,Bahrain Grand Prix,Sebastian,Vettel,Sebastian Vettel,33.0,13
1045,849,14,20,0,2020,Bahrain Grand Prix,Nicholas,Latifi,Nicholas Latifi,0.0,20
1045,8,15,17,0,2020,Bahrain Grand Prix,Kimi,Räikkönen,Kimi Räikkönen,4.0,16
1045,841,16,16,0,2020,Bahrain Grand Prix,Antonio,Giovinazzi,Antonio Giovinazzi,4.0,17
1045,825,17,18,0,2020,Bahrain Grand Prix,Kevin,Magnussen,Kevin Magnussen,1.0,19
1045,815,18,5,0,2020,Bahrain Grand Prix,Sergio,Pérez,Sergio Pérez,100.0,5
1045,840,19,13,0,2020,Bahrain Grand Prix,Lance,Stroll,Lance Stroll,59.0,11
1045,154,20,19,0,2020,Bahrain Grand Prix,Romain,Grosjean,Romain Grosjean,2.0,18
1046,815,1,5,1,2020,Sakhir Grand Prix,Sergio,Pérez,Sergio Pérez,125.0,4
1046,839,2,11,1,2020,Sakhir Grand Prix,Esteban,Ocon,Esteban Ocon,60.0,12
1046,840,3,10,1,2020,Sakhir Grand Prix,Lance,Stroll,Lance Stroll,74.0,10
1046,832,4,8,0,2020,Sakhir Grand Prix,Carlos,Sainz,Carlos Sainz,97.0,7
1046,817,5,7,0,2020,Sakhir Grand Prix,Daniel,Ricciardo,Daniel Ricciardo,112.0,5
1046,848,6,12,0,2020,Sakhir Grand Prix,Alexander,Albon,Alexander Albon,93.0,8
1046,826,7,6,0,2020,Sakhir Grand Prix,Daniil,Kvyat,Daniil Kvyat,32.0,14
1046,822,8,1,0,2020,Sakhir Grand Prix,Valtteri,Bottas,Valtteri Bottas,205.0,2
1046,847,9,2,0,2020,Sakhir Grand Prix,George,Russell,George Russell,3.0,18
1046,846,10,15,0,2020,Sakhir Grand Prix,Lando,Norris,Lando Norris,87.0,9
1046,842,11,9,0,2020,Sakhir Grand Prix,Pierre,Gasly,Pierre Gasly,71.0,11
1046,20,12,13,0,2020,Sakhir Grand Prix,Sebastian,Vettel,Sebastian Vettel,33.0,13
1046,841,13,14,0,2020,Sakhir Grand Prix,Antonio,Giovinazzi,Antonio Giovinazzi,4.0,17
1046,8,14,19,0,2020,Sakhir Grand Prix,Kimi,Räikkönen,Kimi Räikkönen,4.0,16
1046,825,15,16,0,2020,Sakhir Grand Prix,Kevin,Magnussen,Kevin Magnussen,1.0,20
1046,851,16,18,0,2020,Sakhir Grand Prix,Jack,Aitken,Jack Aitken,0.0,22
1046,850,17,20,0,2020,Sakhir Grand Prix,Pietro,Fittipaldi,Pietro Fittipaldi,0.0,23
1046,849,18,17,0,2020,Sakhir Grand Prix,Nicholas,Latifi,Nicholas Latifi,0.0,21
1046,830,19,3,0,2020,Sakhir Grand Prix,Max,Verstappen,Max Verstappen,189.0,3
1046,844,20,4,0,2020,Sakhir Grand Prix,Charles,Leclerc,Charles Leclerc,98.0,6
1047,830,1,1,1,2020,Abu Dhabi Grand Prix,Max,Verstappen,Max Verstappen,214.0,3
1047,822,2,2,1,2020,Abu Dhabi Grand Prix,Valtteri,Bottas,Valtteri Bottas,223.0,2
1047,1,3,3,1,2020,Abu Dhabi Grand Prix,Lewis,Hamilton,Lewis Hamilton,347.0,1
1047,848,4,5,0,2020,Abu Dhabi Grand Prix,Alexander,Albon,Alexander Albon,105.0,7
1047,846,5,4,0,2020,Abu Dhabi Grand Prix,Lando,Norris,Lando Norris,97.0,9
1047,832,6,6,0,2020,Abu Dhabi Grand Prix,Carlos,Sainz,Carlos Sainz,105.0,6
1047,817,7,12,0,2020,Abu Dhabi Grand Prix,Daniel,Ricciardo,Daniel Ricciardo,119.0,5
1047,842,8,10,0,2020,Abu Dhabi Grand Prix,Pierre,Gasly,Pierre Gasly,75.0,10
1047,839,9,11,0,2020,Abu Dhabi Grand Prix,Esteban,Ocon,Esteban Ocon,62.0,12
1047,840,10,8,0,2020,Abu Dhabi Grand Prix,Lance,Stroll,Lance Stroll,75.0,11
1047,826,11,7,0,2020,Abu Dhabi Grand Prix,Daniil,Kvyat,Daniil Kvyat,32.0,14
1047,8,12,16,0,2020,Abu Dhabi Grand Prix,Kimi,Räikkönen,Kimi Räikkönen,4.0,16
1047,844,13,9,0,2020,Abu Dhabi Grand Prix,Charles,Leclerc,Charles Leclerc,98.0,8
1047,20,14,13,0,2020,Abu Dhabi Grand Prix,Sebastian,Vettel,Sebastian Vettel,33.0,13
1047,847,15,18,0,2020,Abu Dhabi Grand Prix,George,Russell,George Russell,3.0,18
1047,841,16,14,0,2020,Abu Dhabi Grand Prix,Antonio,Giovinazzi,Antonio Giovinazzi,4.0,17
1047,849,17,20,0,2020,Abu Dhabi Grand Prix,Nicholas,Latifi,Nicholas Latifi,0.0,21
1047,825,18,17,0,2020,Abu Dhabi Grand Prix,Kevin,Magnussen,Kevin Magnussen,1.0,20
1047,850,19,19,0,2020,Abu Dhabi Grand Prix,Pietro,Fittipaldi,Pietro Fittipaldi,0.0,23
1047,815,20,15,0,2020,Abu Dhabi Grand Prix,Sergio,Pérez,Sergio Pérez,125.0,4
1052,1,1,2,1,2021,Bahrain Grand Prix,Lewis,Hamilton,Lewis Hamilton,25.0,1
1052,830,2,1,1,2021,Bahrain Grand Prix,Max,Verstappen,Max Verstappen,18.0,2
1052,822,3,3,1,2021,Bahrain Grand Prix,Valtteri,Bottas,Valtteri Bottas,16.0,3
1052,846,4,7,0,2021,Bahrain Grand Prix,Lando,Norris,Lando Norris,12.0,4
1052,815,5,11,0,2021,Bahrain Grand Prix,Sergio,Pérez,Sergio Pérez,10.0,5
1052,844,6,4,0,2021,Bahrain Grand Prix,Charles,Leclerc,Charles Leclerc,8.0,6
1052,817,7,6,0,2021,Bahrain Grand Prix,Daniel,Ricciardo,Daniel Ricciardo,6.0,7
1052,832,8,8,0,2021,Bahrain Grand Prix,Carlos,Sainz,Carlos Sainz,4.0,8
1052,852,9,13,0,2021,Bahrain Grand Prix,Yuki,Tsunoda,Yuki Tsunoda,2.0,9
1052,840,10,10,0,2021,Bahrain Grand Prix,Lance,Stroll,Lance Stroll,1.0,10
1052,8,11,14,0,2021,Bahrain Grand Prix,Kimi,Räikkönen,Kimi Räikkönen,0.0,11
1052,841,12,12,0,2021,Bahrain Grand Prix,Antonio,Giovinazzi,Antonio Giovinazzi,0.0,12
1052,839,13,16,0,2021,Bahrain Grand Prix,Esteban,Ocon,Esteban Ocon,0.0,13
1052,847,14,15,0,2021,Bahrain Grand Prix,George,Russell,George Russell,0.0,14
1052,20,15,18,0,2021,Bahrain Grand Prix,Sebastian,Vettel,Sebastian Vettel,0.0,15
1052,854,16,19,0,2021,Bahrain Grand Prix,Mick,Schumacher,Mick Schumacher,0.0,16
1052,842,17,5,0,2021,Bahrain Grand Prix,Pierre,Gasly,Pierre Gasly,0.0,17
1052,849,18,17,0,2021,Bahrain Grand Prix,Nicholas,Latifi,Nicholas Latifi,0.0,18
1052,4,19,9,0,2021,Bahrain Grand Prix,Fernando,Alonso,Fernando Alonso,0.0,19
1052,853,20,20,0,2021,Bahrain Grand Prix,Nikita,Mazepin,Nikita Mazepin,0.0,20
1053,830,1,3,1,2021,Emilia Romagna Grand Prix,Max,Verstappen,Max Verstappen,43.0,2
1053,1,2,1,1,2021,Emilia Romagna Grand Prix,Lewis,Hamilton,Lewis Hamilton,44.0,1
1053,846,3,7,1,2021,Emilia Romagna Grand Prix,Lando,Norris,Lando Norris,27.0,3
1053,844,4,4,0,2021,Emilia Romagna Grand Prix,Charles,Leclerc,Charles Leclerc,20.0,4
1053,832,5,11,0,2021,Emilia Romagna Grand Prix,Carlos,Sainz,Carlos Sainz,14.0,6
1053,817,6,6,0,2021,Emilia Romagna Grand Prix,Daniel,Ricciardo,Daniel Ricciardo,14.0,7
1053,842,7,5,0,2021,Emilia Romagna Grand Prix,Pierre,Gasly,Pierre Gasly,6.0,9
1053,840,8,10,0,2021,Emilia Romagna Grand Prix,Lance,Stroll,Lance Stroll,5.0,10
1053,839,9,9,0,2021,Emilia Romagna Grand Prix,Esteban,Ocon,Esteban Ocon,2.0,12
1053,4,10,15,0,2021,Emilia Romagna Grand Prix,Fernando,Alonso,Fernando Alonso,1.0,13
1053,815,11,2,0,2021,Emilia Romagna Grand Prix,Sergio,Pérez,Sergio Pérez,10.0,8
1053,852,12,20,0,2021,Emilia Romagna Grand Prix,Yuki,Tsunoda,Yuki Tsunoda,2.0,11
1053,8,13,16,0,2021,Emilia Romagna Grand Prix,Kimi,Räikkönen,Kimi Räikkönen,0.0,14
1053,841,14,17,0,2021,Emilia Romagna Grand Prix,Antonio,Giovinazzi,Antonio Giovinazzi,0.0,15
1053,20,15,13,0,2021,Emilia Romagna Grand Prix,Sebastian,Vettel,Sebastian Vettel,0.0,17
1053,854,16,18,0,2021,Emilia Romagna Grand Prix,Mick,Schumacher,Mick Schumacher,0.0,18
1053,853,17,19,0,2021,Emilia Romagna Grand Prix,Nikita,Mazepin,Nikita Mazepin,0.0,19
1053,822,18,8,0,2021,Emilia Romagna Grand Prix,Valtteri,Bottas,Valtteri Bottas,16.0,5
1053,847,19,12,0,2021,Emilia Romagna Grand Prix,George,Russell,George Russell,0.0,16
1053,849,20,14,0,2021,Emilia Romagna Grand Prix,Nicholas,Latifi,Nicholas Latifi,0.0,20
1054,1,1,2,1,2021,Portuguese Grand Prix,Lewis,Hamilton,Lewis Hamilton,69.0,1
1054,830,2,3,1,2021,Portuguese Grand Prix,Max,Verstappen,Max Verstappen,61.0,2
1054,822,3,1,1,2021,Portuguese Grand Prix,Valtteri,Bottas,Valtteri Bottas,32.0,4
1054,815,4,4,0,2021,Portuguese Grand Prix,Sergio,Pérez,Sergio Pérez,22.0,6
1054,846,5,7,0,2021,Portuguese Grand Prix,Lando,Norris,Lando Norris,37.0,3
1054,844,6,8,0,2021,Portuguese Grand Prix,Charles,Leclerc,Charles Leclerc,28.0,5
1054,839,7,6,0,2021,Portuguese Grand Prix,Esteban,Ocon,Esteban Ocon,8.0,9
1054,4,8,13,0,2021,Portuguese Grand Prix,Fernando,Alonso,Fernando Alonso,5.0,12
1054,817,9,16,0,2021,Portuguese Grand Prix,Daniel,Ricciardo,Daniel Ricciardo,16.0,7
1054,842,10,9,0,2021,Portuguese Grand Prix,Pierre,Gasly,Pierre Gasly,7.0,10
1054,832,11,5,0,2021,Portuguese Grand Prix,Carlos,Sainz,Carlos Sainz,14.0,8
1054,841,12,12,0,2021,Portuguese Grand Prix,Antonio,Giovinazzi,Antonio Giovinazzi,0.0,15
1054,20,13,10,0,2021,Portuguese Grand Prix,Sebastian,Vettel,Sebastian Vettel,0.0,16
1054,840,14,17,0,2021,Portuguese Grand Prix,Lance,Stroll,Lance Stroll,5.0,11
1054,852,15,14,0,2021,Portuguese Grand Prix,Yuki,Tsunoda,Yuki Tsunoda,2.0,13
1054,847,16,11,0,2021,Portuguese Grand Prix,George,Russell,George Russell,0.0,17
1054,854,17,19,0,2021,Portuguese Grand Prix,Mick,Schumacher,Mick Schumacher,0.0,18
1054,849,18,18,0,2021,Portuguese Grand Prix,Nicholas,Latifi,Nicholas Latifi,0.0,20
1054,853,19,20,0,2021,Portuguese Grand Prix,Nikita,Mazepin,Nikita Mazepin,0.0,19
1054,8,20,15,0,2021,Portuguese Grand Prix,Kimi,Räikkönen,Kimi Räikkönen,0.0,14
1055,1,1,1,1,2021,Spanish Grand Prix,Lewis,Hamilton,Lewis Hamilton,94.0,1
1055,830,2,2,1,2021,Spanish Grand Prix,Max,Verstappen,Max Verstappen,80.0,2
1055,822,3,3,1,2021,Spanish Grand Prix,Valtteri,Bottas,Valtteri Bottas,47.0,3
1055,844,4,4,0,2021,Spanish Grand Prix,Charles,Leclerc,Charles Leclerc,40.0,5
1055,815,5,8,0,2021,Spanish Grand Prix,Sergio,Pérez,Sergio Pérez,32.0,6
1055,817,6,7,0,2021,Spanish Grand Prix,Daniel,Ricciardo,Daniel Ricciardo,24.0,7
1055,832,7,6,0,2021,Spanish Grand Prix,Carlos,Sainz,Carlos Sainz,20.0,8
1055,846,8,9,0,2021,Spanish Grand Prix,Lando,Norris,Lando Norris,41.0,4
1055,839,9,5,0,2021,Spanish Grand Prix,Esteban,Ocon,Esteban Ocon,10.0,9
1055,842,10,12,0,2021,Spanish Grand Prix,Pierre,Gasly,Pierre Gasly,8.0,10
1055,840,11,11,0,2021,Spanish Grand Prix,Lance,Stroll,Lance Stroll,5.0,11
1055,8,12,17,0,2021,Spanish Grand Prix,Kimi,Räikkönen,Kimi Räikkönen,0.0,14
1055,20,13,13,0,2021,Spanish Grand Prix,Sebastian,Vettel,Sebastian Vettel,0.0,16
1055,847,14,15,0,2021,Spanish Grand Prix,George,Russell,George Russell,0.0,17
1055,841,15,14,0,2021,Spanish Grand Prix,Antonio,Giovinazzi,Antonio Giovinazzi,0.0,15
1055,849,16,19,0,2021,Spanish Grand Prix,Nicholas,Latifi,Nicholas Latifi,0.0,19
1055,4,17,10,0,2021,Spanish Grand Prix,Fernando,Alonso,Fernando Alonso,5.0,12
1055,854,18,18,0,2021,Spanish Grand Prix,Mick,Schumacher,Mick Schumacher,0.0,18
1055,853,19,20,0,2021,Spanish Grand Prix,Nikita,Mazepin,Nikita Mazepin,0.0,20
1055,852,20,16,0,2021,Spanish Grand Prix,Yuki,Tsunoda,Yuki Tsunoda,2.0,13
1056,832,2,4,1,2021,Monaco Grand Prix,Carlos,Sainz,Carlos Sainz,38.0,7
1056,830,1,2,1,2021,Monaco Grand Prix,Max,Verstappen,Max Verstappen,105.0,1
1056,846,3,5,1,2021,Monaco Grand Prix,Lando,Norris,Lando Norris,56.0,3
1056,815,4,9,0,2021,Monaco Grand Prix,Sergio,Pérez,Sergio Pérez,44.0,5
1056,20,5,8,0,2021,Monaco Grand Prix,Sebastian,Vettel,Sebastian Vettel,10.0,11
1056,842,6,6,0,2021,Monaco Grand Prix,Pierre,Gasly,Pierre Gasly,16.0,9
1056,1,7,7,0,2021,Monaco Grand Prix,Lewis,Hamilton,Lewis Hamilton,101.0,2
1056,840,8,13,0,2021,Monaco Grand Prix,Lance,Stroll,Lance Stroll,9.0,12
1056,839,9,11,0,2021,Monaco Grand Prix,Esteban,Ocon,Esteban Ocon,12.0,10
1056,841,10,10,0,2021,Monaco Grand Prix,Antonio,Giovinazzi,Antonio Giovinazzi,1.0,15
1056,8,11,14,0,2021,Monaco Grand Prix,Kimi,Räikkönen,Kimi Räikkönen,0.0,16
1056,817,12,12,0,2021,Monaco Grand Prix,Daniel,Ricciardo,Daniel Ricciardo,24.0,8
1056,4,13,17,0,2021,Monaco Grand Prix,Fernando,Alonso,Fernando Alonso,5.0,13
1056,847,14,15,0,2021,Monaco Grand Prix,George,Russell,George Russell,0.0,17
1056,849,15,18,0,2021,Monaco Grand Prix,Nicholas,Latifi,Nicholas Latifi,0.0,18
1056,852,16,16,0,2021,Monaco Grand Prix,Yuki,Tsunoda,Yuki Tsunoda,2.0,14
1056,853,17,19,0,2021,Monaco Grand Prix,Nikita,Mazepin,Nikita Mazepin,0.0,20
1056,822,19,3,0,2021,Monaco Grand Prix,Valtteri,Bottas,Valtteri Bottas,47.0,4
1056,844,20,1,0,2021,Monaco Grand Prix,Charles,Leclerc,Charles Leclerc,40.0,6
1057,815,1,7,1,2021,Azerbaijan Grand Prix,Sergio,Pérez,Sergio Pérez,69.0,3
1057,20,2,11,1,2021,Azerbaijan Grand Prix,Sebastian,Vettel,Sebastian Vettel,28.0,9
1057,842,3,4,1,2021,Azerbaijan Grand Prix,Pierre,Gasly,Pierre Gasly,31.0,8
1057,844,4,1,0,2021,Azerbaijan Grand Prix,Charles,Leclerc,Charles Leclerc,52.0,5
1057,846,5,6,0,2021,Azerbaijan Grand Prix,Lando,Norris,Lando Norris,66.0,4
1057,4,6,9,0,2021,Azerbaijan Grand Prix,Fernando,Alonso,Fernando Alonso,13.0,11
1057,852,7,8,0,2021,Azerbaijan Grand Prix,Yuki,Tsunoda,Yuki Tsunoda,8.0,14
1057,832,8,5,0,2021,Azerbaijan Grand Prix,Carlos,Sainz,Carlos Sainz,42.0,7
1057,817,9,13,0,2021,Azerbaijan Grand Prix,Daniel,Ricciardo,Daniel Ricciardo,26.0,10
1057,8,10,14,0,2021,Azerbaijan Grand Prix,Kimi,Räikkönen,Kimi Räikkönen,1.0,15
1057,841,11,20,0,2021,Azerbaijan Grand Prix,Antonio,Giovinazzi,Antonio Giovinazzi,1.0,16
1057,822,12,10,0,2021,Azerbaijan Grand Prix,Valtteri,Bottas,Valtteri Bottas,47.0,6
1057,854,13,17,0,2021,Azerbaijan Grand Prix,Mick,Schumacher,Mick Schumacher,0.0,17
1057,853,14,18,0,2021,Azerbaijan Grand Prix,Nikita,Mazepin,Nikita Mazepin,0.0,19
1057,1,15,2,0,2021,Azerbaijan Grand Prix,Lewis,Hamilton,Lewis Hamilton,101.0,2
1057,849,16,16,0,2021,Azerbaijan Grand Prix,Nicholas,Latifi,Nicholas Latifi,0.0,20
1057,847,17,15,0,2021,Azerbaijan Grand Prix,George,Russell,George Russell,0.0,18
1057,830,18,3,0,2021,Azerbaijan Grand Prix,Max,Verstappen,Max Verstappen,105.0,1
1057,840,19,19,0,2021,Azerbaijan Grand Prix,Lance,Stroll,Lance Stroll,9.0,13
1057,839,20,12,0,2021,Azerbaijan Grand Prix,Esteban,Ocon,Esteban Ocon,12.0,12
1059,830,1,1,1,2021,French Grand Prix,Max,Verstappen,Max Verstappen,131.0,1
1059,1,2,2,1,2021,French Grand Prix,Lewis,Hamilton,Lewis Hamilton,119.0,2
1059,815,3,4,1,2021,French Grand Prix,Sergio,Pérez,Sergio Pérez,84.0,3
1059,822,4,3,0,2021,French Grand Prix,Valtteri,Bottas,Valtteri Bottas,59.0,5
1059,846,5,8,0,2021,French Grand Prix,Lando,Norris,Lando Norris,76.0,4
1059,817,6,10,0,2021,French Grand Prix,Daniel,Ricciardo,Daniel Ricciardo,34.0,9
1059,842,7,6,0,2021,French Grand Prix,Pierre,Gasly,Pierre Gasly,37.0,8
1059,4,8,9,0,2021,French Grand Prix,Fernando,Alonso,Fernando Alonso,17.0,11
1059,20,9,12,0,2021,French Grand Prix,Sebastian,Vettel,Sebastian Vettel,30.0,10
1059,840,10,19,0,2021,French Grand Prix,Lance,Stroll,Lance Stroll,10.0,13
1059,832,11,5,0,2021,French Grand Prix,Carlos,Sainz,Carlos Sainz,42.0,7
1059,847,12,14,0,2021,French Grand Prix,George,Russell,George Russell,0.0,17
1059,852,13,20,0,2021,French Grand Prix,Yuki,Tsunoda,Yuki Tsunoda,8.0,14
1059,839,14,11,0,2021,French Grand Prix,Esteban,Ocon,Esteban Ocon,12.0,12
1059,841,15,13,0,2021,French Grand Prix,Antonio,Giovinazzi,Antonio Giovinazzi,1.0,16
1059,844,16,7,0,2021,French Grand Prix,Charles,Leclerc,Charles Leclerc,52.0,6
1059,8,17,17,0,2021,French Grand Prix,Kimi,Räikkönen,Kimi Räikkönen,1.0,15
1059,849,18,16,0,2021,French Grand Prix,Nicholas,Latifi,Nicholas Latifi,0.0,20
1059,854,19,15,0,2021,French Grand Prix,Mick,Schumacher,Mick Schumacher,0.0,18
1059,853,20,18,0,2021,French Grand Prix,Nikita,Mazepin,Nikita Mazepin,0.0,19
1058,830,1,1,1,2021,Styrian Grand Prix,Max,Verstappen,Max Verstappen,156.0,1
1058,1,2,3,1,2021,Styrian Grand Prix,Lewis,Hamilton,Lewis Hamilton,138.0,2
1058,822,3,2,1,2021,Styrian Grand Prix,Valtteri,Bottas,Valtteri Bottas,74.0,5
1058,815,4,5,0,2021,Styrian Grand Prix,Sergio,Pérez,Sergio Pérez,96.0,3
1058,846,5,4,0,2021,Styrian Grand Prix,Lando,Norris,Lando Norris,86.0,4
1058,832,6,12,0,2021,Styrian Grand Prix,Carlos,Sainz,Carlos Sainz,50.0,7
1058,844,7,7,0,2021,Styrian Grand Prix,Charles,Leclerc,Charles Leclerc,58.0,6
1058,840,8,10,0,2021,Styrian Grand Prix,Lance,Stroll,Lance Stroll,14.0,12
1058,4,9,9,0,2021,Styrian Grand Prix,Fernando,Alonso,Fernando Alonso,19.0,11
1058,852,10,8,0,2021,Styrian Grand Prix,Yuki,Tsunoda,Yuki Tsunoda,9.0,14
1058,8,11,18,0,2021,Styrian Grand Prix,Kimi,Räikkönen,Kimi Räikkönen,1.0,15
1058,20,12,14,0,2021,Styrian Grand Prix,Sebastian,Vettel,Sebastian Vettel,30.0,10
1058,817,13,13,0,2021,Styrian Grand Prix,Daniel,Ricciardo,Daniel Ricciardo,34.0,9
1058,839,14,17,0,2021,Styrian Grand Prix,Esteban,Ocon,Esteban Ocon,12.0,13
1058,841,15,15,0,2021,Styrian Grand Prix,Antonio,Giovinazzi,Antonio Giovinazzi,1.0,16
1058,854,16,19,0,2021,Styrian Grand Prix,Mick,Schumacher,Mick Schumacher,0.0,18
1058,849,17,16,0,2021,Styrian Grand Prix,Nicholas,Latifi,Nicholas Latifi,0.0,20
1058,853,18,20,0,2021,Styrian Grand Prix,Nikita,Mazepin,Nikita Mazepin,0.0,19
1058,847,19,11,0,2021,Styrian Grand Prix,George,Russell,George Russell,0.0,17
1058,842,20,6,0,2021,Styrian Grand Prix,Pierre,Gasly,Pierre Gasly,37.0,8
1060,830,1,1,1,2021,Austrian Grand Prix,Max,Verstappen,Max Verstappen,182.0,1
1060,822,2,5,1,2021,Austrian Grand Prix,Valtteri,Bottas,Valtteri Bottas,92.0,5
1060,846,3,2,1,2021,Austrian Grand Prix,Lando,Norris,Lando Norris,101.0,4
1060,1,4,4,0,2021,Austrian Grand Prix,Lewis,Hamilton,Lewis Hamilton,150.0,2
1060,832,5,11,0,2021,Austrian Grand Prix,Carlos,Sainz,Carlos Sainz,60.0,7
1060,815,6,3,0,2021,Austrian Grand Prix,Sergio,Pérez,Sergio Pérez,104.0,3
1060,817,7,13,0,2021,Austrian Grand Prix,Daniel,Ricciardo,Daniel Ricciardo,40.0,8
1060,844,8,12,0,2021,Austrian Grand Prix,Charles,Leclerc,Charles Leclerc,62.0,6
1060,842,9,6,0,2021,Austrian Grand Prix,Pierre,Gasly,Pierre Gasly,39.0,9
1060,4,10,14,0,2021,Austrian Grand Prix,Fernando,Alonso,Fernando Alonso,20.0,11
1060,847,11,9,0,2021,Austrian Grand Prix,George,Russell,George Russell,0.0,17
1060,852,12,7,0,2021,Austrian Grand Prix,Yuki,Tsunoda,Yuki Tsunoda,9.0,14
1060,840,13,10,0,2021,Austrian Grand Prix,Lance,Stroll,Lance Stroll,14.0,12
1060,841,14,15,0,2021,Austrian Grand Prix,Antonio,Giovinazzi,Antonio Giovinazzi,1.0,16
1060,8,15,16,0,2021,Austrian Grand Prix,Kimi,Räikkönen,Kimi Räikkönen,1.0,15
1060,849,16,18,0,2021,Austrian Grand Prix,Nicholas,Latifi,Nicholas Latifi,0.0,20
1060,20,17,8,0,2021,Austrian Grand Prix,Sebastian,Vettel,Sebastian Vettel,30.0,10
1060,854,18,19,0,2021,Austrian Grand Prix,Mick,Schumacher,Mick Schumacher,0.0,18
1060,853,19,20,0,2021,Austrian Grand Prix,Nikita,Mazepin,Nikita Mazepin,0.0,19
1060,839,20,17,0,2021,Austrian Grand Prix,Esteban,Ocon,Esteban Ocon,12.0,13
1061,1,1,1,1,2021,British Grand Prix,Lewis,Hamilton,Lewis Hamilton,177.0,2
1061,844,2,4,1,2021,British Grand Prix,Charles,Leclerc,Charles Leclerc,80.0,6
1061,822,3,3,1,2021,British Grand Prix,Valtteri,Bottas,Valtteri Bottas,108.0,4
1061,846,4,6,0,2021,British Grand Prix,Lando,Norris,Lando Norris,113.0,3
1061,817,5,7,0,2021,British Grand Prix,Daniel,Ricciardo,Daniel Ricciardo,50.0,8
1061,832,6,9,0,2021,British Grand Prix,Carlos,Sainz,Carlos Sainz,68.0,7
1061,4,7,11,0,2021,British Grand Prix,Fernando,Alonso,Fernando Alonso,26.0,11
1061,840,8,15,0,2021,British Grand Prix,Lance,Stroll,Lance Stroll,18.0,12
1061,839,9,13,0,2021,British Grand Prix,Esteban,Ocon,Esteban Ocon,14.0,13
1061,852,10,16,0,2021,British Grand Prix,Yuki,Tsunoda,Yuki Tsunoda,10.0,14
1061,842,11,12,0,2021,British Grand Prix,Pierre,Gasly,Pierre Gasly,39.0,9
1061,847,12,8,0,2021,British Grand Prix,George,Russell,George Russell,0.0,17
1061,841,13,14,0,2021,British Grand Prix,Antonio,Giovinazzi,Antonio Giovinazzi,1.0,16
1061,849,14,18,0,2021,British Grand Prix,Nicholas,Latifi,Nicholas Latifi,0.0,19
1061,8,15,17,0,2021,British Grand Prix,Kimi,Räikkönen,Kimi Räikkönen,1.0,15
1061,815,16,5,0,2021,British Grand Prix,Sergio,Pérez,Sergio Pérez,104.0,5
1061,853,17,20,0,2021,British Grand Prix,Nikita,Mazepin,Nikita Mazepin,0.0,20
1061,854,18,19,0,2021,British Grand Prix,Mick,Schumacher,Mick Schumacher,0.0,18
1061,20,19,10,0,2021,British Grand Prix,Sebastian,Vettel,Sebastian Vettel,30.0,10
1061,830,20,2,0,2021,British Grand Prix,Max,Verstappen,Max Verstappen,185.0,1
1062,839,1,8,1,2021,Hungarian Grand Prix,Esteban,Ocon,Esteban Ocon,39.0,10
1062,1,2,1,1,2021,Hungarian Grand Prix,Lewis,Hamilton,Lewis Hamilton,195.0,1
1062,832,3,15,1,2021,Hungarian Grand Prix,Carlos,Sainz,Carlos Sainz,83.0,6
1062,4,4,9,0,2021,Hungarian Grand Prix,Fernando,Alonso,Fernando Alonso,38.0,11
1062,842,5,5,0,2021,Hungarian Grand Prix,Pierre,Gasly,Pierre Gasly,50.0,8
